YAL060W 	chrI 	35098	35187	0.829979903
YNL001W 	chrXIV 	628123	628207	0.726565979
YNL001W 	chrXIV 	628210	628296	0.92006082
YNL001W 	chrXIV 	628297	628417	0.96596676
YNL001W 	chrXIV 	628419	628517	0.853160695
YNL001W 	chrXIV 	628518	628624	0.729861407
YNL001W 	chrXIV 	628626	628665	0.898603768
YNR018W 	chrXIV 	664228	664303	0.779709723
YNR018W 	chrXIV 	664305	664402	0.586746932
YNR018W 	chrXIV 	664403	664495	0.8190897
YNR018W 	chrXIV 	664497	664588	0.89881539
YNR018W 	chrXIV 	664589	664692	0.533911614
YNR018W 	chrXIV 	664695	664796	0.85648291
YNR018W 	chrXIV 	664797	664879	0.846598504
YNR018W 	chrXIV 	664880	664970	0.779110749
YNR018W 	chrXIV 	665015	665055	0.877200241
YNR021W 	chrXIV 	668338	668442	0.857217965
YNR021W 	chrXIV 	668443	668534	0.886003059
YNR021W 	chrXIV 	668546	668663	0.916010893
YNR021W 	chrXIV 	668664	668753	0.888402741
YNR021W 	chrXIV 	668754	668858	0.919832488
YNR021W 	chrXIV 	668862	668965	0.872125351
YNR021W 	chrXIV 	668967	669051	0.856346495
YNR021W 	chrXIV 	669052	669157	0.898589807
YNR021W 	chrXIV 	669159	669254	0.900477762
YNR021W 	chrXIV 	669255	669350	0.813741992
YNR021W 	chrXIV 	669351	669424	0.899490458
YNR021W 	chrXIV 	669429	669516	0.858932657
YNR021W 	chrXIV 	669517	669588	0.869172096
YNR021W 	chrXIV 	669589	669696	0.818634358
YNR021W 	chrXIV 	669747	669802	0.636724938
YNR043W 	chrXIV 	701861	701942	0.828757214
YNR043W 	chrXIV 	701943	702039	0.810722106
YNR043W 	chrXIV 	702040	702126	0.825388357
YNR043W 	chrXIV 	702131	702223	0.795319167
YNR043W 	chrXIV 	702224	702328	0.717769734
YNR043W 	chrXIV 	702329	702443	0.867041074
YNR043W 	chrXIV 	702445	702548	0.735946003
YNR043W 	chrXIV 	702549	702638	0.822237138
YNR043W 	chrXIV 	702639	702730	0.755263473
YNR043W 	chrXIV 	702731	702832	0.887727163
YNR043W 	chrXIV 	702834	702940	0.79955154
YNR043W 	chrXIV 	702945	703042	0.894687634
YNR043W 	chrXIV 	703043	703152	0.846173492
YNR043W 	chrXIV 	703188	703237	0.651502334
YNR046W 	chrXIV 	707759	707843	0.868901894
YNR046W 	chrXIV 	707844	707928	0.840950823
YNR046W 	chrXIV 	707931	708017	0.780751552
YNR046W 	chrXIV 	708019	708107	0.847746721
YNR046W 	chrXIV 	708109	708198	0.877623277
YNR046W 	chrXIV 	708200	708292	0.813171225
YNR046W 	chrXIV 	708303	708346	0.683126611
YOL151W 	chrXV 	43676	43776	0.626760297
YOL151W 	chrXV 	43781	43866	0.684356621
YOL151W 	chrXV 	43868	43961	0.526248559
YOL151W 	chrXV 	43964	44065	0.529129311
YOL151W 	chrXV 	44066	44158	0.367880862
YOL151W 	chrXV 	44163	44261	0.420109704
YOL151W 	chrXV 	44262	44354	0.544223845
YOL151W 	chrXV 	44355	44462	0.767700791
YOL151W 	chrXV 	44463	44557	0.550132353
YOL151W 	chrXV 	44558	44659	0.382250937
YOL151W 	chrXV 	44665	44702	0.511287895
YOL149W 	chrXV 	44914	44991	0.74653434
YOL149W 	chrXV 	44993	45078	0.624082618
YOL149W 	chrXV 	45079	45173	0.768416887
YOL149W 	chrXV 	45174	45259	0.844496751
YOL149W 	chrXV 	45260	45351	0.661799348
YOL149W 	chrXV 	45352	45451	0.31533071
YOL149W 	chrXV 	45452	45561	0.621948628
YOL149W 	chrXV 	45565	45652	0.362726473
YOL146W 	chrXV 	48858	48968	0.781862391
YOL146W 	chrXV 	48970	49060	0.516671855
YOL146W 	chrXV 	49062	49160	0.638256662
YOL146W 	chrXV 	49162	49261	0.632665352
YOL146W 	chrXV 	49263	49347	0.489472668
YOL146W 	chrXV 	49349	49441	0.332944096
YOL142W 	chrXV 	55540	55631	0.721390007
YOL142W 	chrXV 	55633	55735	0.442873622
YOL142W 	chrXV 	55737	55845	0.545202803
YOL142W 	chrXV 	55847	55944	0.807329442
YOL142W 	chrXV 	55946	56072	0.614784553
YOL142W 	chrXV 	56073	56184	0.610158768
YOL142W 	chrXV 	56185	56269	0.489966299
YOL142W 	chrXV 	56296	56332	0.401561835
YOL133W 	chrXV 	70283	70380	0.813124827
YOL133W 	chrXV 	70382	70472	0.623149342
YOL133W 	chrXV 	70474	70564	0.719477609
YOL133W 	chrXV 	70570	70661	0.743459997
YOL133W 	chrXV 	70662	70772	0.547021037
YOL133W 	chrXV 	70773	70890	0.674353036
YOL133W 	chrXV 	70891	70971	0.747807619
YOL130W 	chrXV 	74122	74215	0.766584886
YOL130W 	chrXV 	74216	74314	0.403119131
YOL130W 	chrXV 	74319	74399	0.168834662
YOL130W 	chrXV 	74400	74488	0.456263351
YOL130W 	chrXV 	74489	74568	0.472460571
YOL130W 	chrXV 	74569	74659	0.664118754
YOL130W 	chrXV 	74660	74769	0.554359797
YOL130W 	chrXV 	74771	74851	0.554222373
YOL130W 	chrXV 	74853	74943	0.341845431
YOL130W 	chrXV 	74945	75027	0.229692602
YOL130W 	chrXV 	75028	75106	0.688520807
YOL130W 	chrXV 	75109	75207	0.285071672
YOL130W 	chrXV 	75208	75307	0.595088541
YOL130W 	chrXV 	75310	75403	0.642231264
YOL130W 	chrXV 	75406	75489	0.500561252
YOL130W 	chrXV 	75490	75580	0.583495142
YOL130W 	chrXV 	75583	75680	0.736813025
YOL130W 	chrXV 	75681	75797	0.5570089
YOL130W 	chrXV 	75798	75892	0.573933289
YOL130W 	chrXV 	75895	76011	0.68123483
YOL130W 	chrXV 	76012	76126	0.683708331
YOL130W 	chrXV 	76128	76236	0.648746351
YOL130W 	chrXV 	76239	76341	0.685153751
YOL130W 	chrXV 	76342	76422	0.461798603
YOL130W 	chrXV 	76423	76516	0.564565663
YOL130W 	chrXV 	76521	76609	0.55273424
YOL130W 	chrXV 	76610	76734	0.688215663
YOL130W 	chrXV 	76736	76849	0.769147586
YOL130W 	chrXV 	76854	76936	0.713416513
YOL130W 	chrXV 	76937	77045	0.521950604
YOL130W 	chrXV 	77046	77142	0.319452224
YOL130W 	chrXV 	77143	77265	0.340045725
YOL129W 	chrXV 	77522	77609	0.692552093
YOL129W 	chrXV 	77610	77728	0.634491187
YOL129W 	chrXV 	77729	77859	0.405857486
YOL129W 	chrXV 	77862	77986	0.455837065
YOL129W 	chrXV 	77987	78109	0.780736414
YOL129W 	chrXV 	78111	78206	0.776668575
YOL127W 	chrXV 	80323	80422	0.43205084
YOL127W 	chrXV 	80424	80515	0.677293195
YOL127W 	chrXV 	80516	80621	0.407703515
YOL127W 	chrXV 	80623	80733	0.499298254
YOL127W 	chrXV 	80734	80840	0.851638859
YOL127W 	chrXV 	80842	80926	0.579704243
YOL127W 	chrXV 	80927	81026	0.733140483
YOL127W 	chrXV 	81027	81112	0.820335173
YOL127W 	chrXV 	81116	81219	0.852104276
YOL127W 	chrXV 	81222	81271	0.770612104
YOL123W 	chrXV 	87466	87581	0.700734249
YOL123W 	chrXV 	87582	87663	0.602576072
YOL123W 	chrXV 	87665	87755	0.397635898
YOL123W 	chrXV 	87760	87843	0.649616146
YOL123W 	chrXV 	87844	87924	0.834101445
YOL123W 	chrXV 	87926	88008	0.838524221
YOL123W 	chrXV 	88009	88088	0.584751809
YOL123W 	chrXV 	88091	88163	0.623469311
YOL123W 	chrXV 	88164	88246	0.670802229
YOL123W 	chrXV 	88247	88329	0.671497015
YOL123W 	chrXV 	88330	88435	0.727579964
YOL123W 	chrXV 	88437	88537	0.709703026
YOL123W 	chrXV 	88539	88648	0.608405896
YOL123W 	chrXV 	88651	88761	0.791249718
YOL123W 	chrXV 	88763	88841	0.314513021
YOL123W 	chrXV 	88842	88935	0.695874621
YOL123W 	chrXV 	88936	89008	0.755359785
YOL123W 	chrXV 	89009	89096	0.867549177
YOL123W 	chrXV 	89099	89174	0.760778218
YOL123W 	chrXV 	89176	89258	0.66020201
YOL123W 	chrXV 	89262	89352	0.710866981
YOL123W 	chrXV 	89353	89448	0.813108379
YOL123W 	chrXV 	89449	89528	0.552230406
YOL109W 	chrXV 	110218	110311	0.935966691
YOL109W 	chrXV 	110312	110386	0.757896033
YOL109W 	chrXV 	110387	110465	0.437790885
YOL109W 	chrXV 	110466	110544	0.609035873
YOL109W 	chrXV 	110545	110637	0.844508937
YOL109W 	chrXV 	110638	110739	0.433194602
YOL109W 	chrXV 	110762	110835	0.974530498
YOL103W 	chrXV 	123805	123889	0.58202456
YOL103W 	chrXV 	123890	123966	0.707386503
YOL103W 	chrXV 	123967	124065	0.560856076
YOL103W 	chrXV 	124068	124158	0.355251421
YOL103W 	chrXV 	124159	124239	0.788819492
YOL103W 	chrXV 	124242	124337	0.587322545
YOL103W 	chrXV 	124338	124452	0.394024332
YOL103W 	chrXV 	124453	124576	0.643595231
YOL103W 	chrXV 	124578	124703	0.671972565
YOL103W 	chrXV 	124705	124829	0.476773873
YOL103W 	chrXV 	124831	124934	0.752320273
YOL103W 	chrXV 	124938	125018	0.431964201
YOL103W 	chrXV 	125019	125116	0.370607959
YOL103W 	chrXV 	125119	125234	0.402338049
YOL103W 	chrXV 	125236	125364	0.567328652
YOL103W 	chrXV 	125367	125490	0.356565499
YOL103W 	chrXV 	125491	125591	0.363647342
YOL103W 	chrXV 	125592	125702	0.528712768
YOL103W 	chrXV 	125707	125789	0.629128306
YOL103W 	chrXV 	125790	125861	0.768073687
YOL103W 	chrXV 	125897	125945	0.288048943
YOL093W 	chrXV 	142786	142864	0.684433552
YOL093W 	chrXV 	142865	142950	0.504437531
YOL093W 	chrXV 	142951	143038	0.736613396
YOL093W 	chrXV 	143042	143147	0.583822708
YOL093W 	chrXV 	143148	143237	0.539163877
YOL093W 	chrXV 	143238	143315	0.557889155
YOL093W 	chrXV 	143317	143409	0.603165289
YOL093W 	chrXV 	143410	143512	0.664049896
YOL093W 	chrXV 	143513	143602	0.512839159
YOL093W 	chrXV 	143603	143686	0.453396046
YOL093W 	chrXV 	143689	143784	0.299729213
YOL092W 	chrXV 	144179	144269	0.811865174
YOL092W 	chrXV 	144271	144405	0.754355057
YOL092W 	chrXV 	144406	144511	0.685292676
YOL092W 	chrXV 	144512	144592	0.773233366
YOL092W 	chrXV 	144595	144687	0.522062192
YOL092W 	chrXV 	144689	144799	0.583451314
YOL092W 	chrXV 	144800	144909	0.610948456
YOL092W 	chrXV 	144910	145047	0.687123152
YOL092W 	chrXV 	145049	145154	0.728386317
YOL086W-A 	chrXV 	159130	159233	0.572307066
YOL086W-A 	chrXV 	159235	159332	0.552810557
YOL086W-A 	chrXV 	159334	159430	0.56027012
YOL077W-A 	chrXV 	185403	185491	0.769518935
YOL077W-A 	chrXV 	185492	185580	0.75076921
YOL077W-A 	chrXV 	185581	185670	0.886490951
YOL077W-A 	chrXV 	185671	185764	0.777411322
YOL076W 	chrXV 	186988	187081	0.71854982
YOL076W 	chrXV 	187082	187173	0.332292983
YOL076W 	chrXV 	187174	187271	0.558445435
YOL076W 	chrXV 	187272	187376	0.33358387
YOL076W 	chrXV 	187377	187458	0.615928509
YOL076W 	chrXV 	187459	187557	0.455144856
YOL076W 	chrXV 	187559	187667	0.322335114
YOL076W 	chrXV 	187669	187767	0.114924389
YOL076W 	chrXV 	187768	187871	0.092743204
YOL076W 	chrXV 	187872	187973	0.435857728
YOL076W 	chrXV 	187979	188068	0.540120975
YOL076W 	chrXV 	188070	188169	0.332333109
YOL076W 	chrXV 	188170	188262	0.764476758
YOL076W 	chrXV 	188263	188359	0.742955872
YOL076W 	chrXV 	188367	188458	0.801961063
YOL076W 	chrXV 	188460	188550	0.441040417
YOL076W 	chrXV 	188551	188644	0.569841092
YOL076W 	chrXV 	188645	188724	0.469653529
YOL076W 	chrXV 	188725	188820	0.440340304
YOL076W 	chrXV 	188821	188929	0.391444089
YOL076W 	chrXV 	188930	189018	0.809955774
YOL076W 	chrXV 	189020	189115	0.704873149
YOL076W 	chrXV 	189116	189196	0.828464329
YOL076W 	chrXV 	189197	189291	0.633075451
YOL076W 	chrXV 	189293	189381	0.613430642
YOL076W 	chrXV 	189382	189481	0.658292045
YOL061W 	chrXV 	212195	212320	0.781254284
YOL061W 	chrXV 	212321	212419	0.467174982
YOL061W 	chrXV 	212421	212531	0.674662859
YOL061W 	chrXV 	212533	212616	0.757910202
YOL061W 	chrXV 	212617	212711	0.84967747
YOL061W 	chrXV 	212714	212785	0.624796452
YOL061W 	chrXV 	212787	212882	0.825380793
YOL061W 	chrXV 	212885	213003	0.725487907
YOL061W 	chrXV 	213006	213094	0.096574212
YOL061W 	chrXV 	213095	213196	0.850377569
YOL061W 	chrXV 	213198	213297	0.306242669
YOL061W 	chrXV 	213298	213387	0.522939628
YOL061W 	chrXV 	213388	213498	0.77406754
YOL061W 	chrXV 	213499	213601	0.495709536
YOL061W 	chrXV 	213603	213695	0.472648476
YOL061W 	chrXV 	213700	213844	0.841219734
YOL059W 	chrXV 	217137	217226	0.67897474
YOL059W 	chrXV 	217230	217301	0.323279699
YOL059W 	chrXV 	217302	217404	0.33670186
YOL059W 	chrXV 	217411	217503	0.574210392
YOL059W 	chrXV 	217506	217580	0.653822136
YOL059W 	chrXV 	217582	217674	0.782651226
YOL059W 	chrXV 	217675	217778	0.634129224
YOL059W 	chrXV 	217781	217878	0.563776829
YOL059W 	chrXV 	217879	217984	0.641257401
YOL059W 	chrXV 	217986	218103	0.478499194
YOL059W 	chrXV 	218104	218200	0.512820001
YOL059W 	chrXV 	218202	218287	0.497137502
YOL059W 	chrXV 	218288	218377	0.53625279
YOL059W 	chrXV 	218379	218460	0.911042131
YOL059W 	chrXV 	218461	218545	0.505510446
YOL059W 	chrXV 	218546	218644	0.304578272
YOL058W 	chrXV 	219147	219238	0.649304108
YOL058W 	chrXV 	219241	219352	0.474672178
YOL058W 	chrXV 	219353	219478	0.309402943
YOL058W 	chrXV 	219479	219582	0.571613317
YOL058W 	chrXV 	219584	219692	0.628566573
YOL058W 	chrXV 	219694	219768	0.716421417
YOL058W 	chrXV 	219772	219861	0.556160589
YOL058W 	chrXV 	219862	219947	0.575737117
YOL058W 	chrXV 	219951	220053	0.593478927
YOL058W 	chrXV 	220055	220163	0.65776247
YOL058W 	chrXV 	220164	220282	0.712064468
YOL058W 	chrXV 	220284	220381	0.418438498
YOL058W 	chrXV 	220382	220464	0.728995858
YOL058W 	chrXV 	220465	220560	0.438350233
YOL057W 	chrXV 	220730	220819	0.625069831
YOL057W 	chrXV 	220820	220913	0.606989014
YOL057W 	chrXV 	220914	221004	0.651422009
YOL057W 	chrXV 	221006	221122	0.410534618
YOL057W 	chrXV 	221123	221224	0.411089821
YOL057W 	chrXV 	221225	221337	0.450932257
YOL057W 	chrXV 	221340	221434	0.457770613
YOL057W 	chrXV 	221435	221518	0.420165558
YOL057W 	chrXV 	221519	221617	0.32630164
YOL057W 	chrXV 	221619	221700	0.380211518
YOL057W 	chrXV 	221702	221798	0.632311346
YOL057W 	chrXV 	221799	221885	0.41845858
YOL057W 	chrXV 	221886	221974	0.637115106
YOL057W 	chrXV 	221976	222081	0.399946712
YOL057W 	chrXV 	222082	222183	0.686089882
YOL057W 	chrXV 	222184	222292	0.632259066
YOL057W 	chrXV 	222293	222410	0.59615134
YOL057W 	chrXV 	222412	222503	0.640514904
YOL057W 	chrXV 	222504	222598	0.773106391
YOL057W 	chrXV 	222599	222699	0.465103585
YOL057W 	chrXV 	222703	222801	0.511223965
YOL057W 	chrXV 	222802	222888	0.733110117
YOL057W 	chrXV 	222890	223002	0.431943635
YOL056W 	chrXV 	223186	223282	0.695250174
YOL056W 	chrXV 	223283	223384	0.415578748
YOL056W 	chrXV 	223385	223481	0.393155358
YOL056W 	chrXV 	223483	223570	0.594830807
YOL056W 	chrXV 	223571	223666	0.641191197
YOL056W 	chrXV 	223668	223744	0.499795108
YOL056W 	chrXV 	223745	223832	0.693186975
YOL056W 	chrXV 	223833	223937	0.741693646
YOL056W 	chrXV 	223938	224045	0.617374232
YOL056W 	chrXV 	224046	224153	0.780008912
YOL056W 	chrXV 	224156	224268	0.458944083
YOL056W 	chrXV 	224271	224319	0.589165277
YOL049W 	chrXV 	238565	238640	0.653293202
YOL049W 	chrXV 	238643	238733	0.201691644
YOL049W 	chrXV 	238734	238822	0.757727739
YOL049W 	chrXV 	238823	238911	0.522259284
YOL049W 	chrXV 	238913	239014	0.634252982
YOL049W 	chrXV 	239018	239121	0.338020209
YOL049W 	chrXV 	239122	239217	0.548779302
YOL049W 	chrXV 	239218	239315	0.682856519
YOL049W 	chrXV 	239317	239430	0.700673368
YOL049W 	chrXV 	239431	239523	0.341143861
YOL049W 	chrXV 	239524	239609	0.773500064
YOL049W 	chrXV 	239610	239713	0.833932903
YOL049W 	chrXV 	239717	239809	0.738089185
YOL049W 	chrXV 	239810	239914	0.726885481
YOL049W 	chrXV 	239915	240013	0.749402122
YOL049W 	chrXV 	240015	240125	0.60037475
YOL049W 	chrXV 	240151	240204	0.868822063
YOL039W 	chrXV 	254102	254244	0.416825226
YOL039W 	chrXV 	254252	254330	0.91193124
YOL039W 	chrXV 	254333	254432	0.722885083
YOL039W 	chrXV 	254433	254555	0.736702531
YOL039W 	chrXV 	254556	254665	0.634447451
YOL039W 	chrXV 	254667	254765	0.819967352
YOL039W 	chrXV 	254769	254855	0.591882177
YOL038W 	chrXV 	255291	255382	0.820823091
YOL038W 	chrXV 	255383	255503	0.766046787
YOL038W 	chrXV 	255504	255613	0.623040726
YOL038W 	chrXV 	255614	255716	0.711785419
YOL038W 	chrXV 	255717	255819	0.540618733
YOL038W 	chrXV 	255820	255911	0.466165034
YOL038W 	chrXV 	255912	256019	0.756136017
YOL038W 	chrXV 	256020	256087	0.77883362
YOL038W 	chrXV 	256088	256162	0.902841656
YOL030W 	chrXV 	268140	268228	0.739316739
YOL030W 	chrXV 	268237	268332	0.594723452
YOL030W 	chrXV 	268342	268441	0.509115074
YOL030W 	chrXV 	268445	268541	0.528694102
YOL030W 	chrXV 	268542	268638	0.641090938
YOL030W 	chrXV 	268639	268742	0.353677178
YOL030W 	chrXV 	268743	268843	0.450944184
YOL030W 	chrXV 	268846	268967	0.586808014
YOL030W 	chrXV 	268968	269071	0.780013088
YOL030W 	chrXV 	269072	269161	0.604707306
YOL030W 	chrXV 	269164	269252	0.643986461
YOL030W 	chrXV 	269257	269350	0.679129989
YOL030W 	chrXV 	269351	269440	0.700776446
YOL030W 	chrXV 	269443	269530	0.661817074
YOL030W 	chrXV 	269531	269642	0.589790515
YOL030W 	chrXV 	269648	269744	0.762199607
YOL030W 	chrXV 	269769	269826	0.731020572
YOL020W 	chrXV 	286042	286138	0.584438893
YOL020W 	chrXV 	286139	286227	0.349925556
YOL020W 	chrXV 	286229	286305	0.533945172
YOL020W 	chrXV 	286306	286401	0.653671502
YOL020W 	chrXV 	286402	286534	0.600944545
YOL020W 	chrXV 	286536	286647	0.549049293
YOL020W 	chrXV 	286649	286760	0.512778113
YOL020W 	chrXV 	286761	286895	0.57607491
YOL020W 	chrXV 	286896	287025	0.530847152
YOL020W 	chrXV 	287027	287131	0.631949498
YOL020W 	chrXV 	287132	287228	0.584361616
YOL020W 	chrXV 	287229	287336	0.547587743
YOL020W 	chrXV 	287337	287459	0.372597218
YOL020W 	chrXV 	287465	287571	0.532276945
YOL020W 	chrXV 	287575	287696	0.401657587
YOL020W 	chrXV 	287699	287794	0.706077508
YOL020W 	chrXV 	287795	287891	0.693515017
YOL020W 	chrXV 	287892	288000	0.705446949
YOL020W 	chrXV 	288010	288054	0.861044847
YOL014W 	chrXV 	299491	299587	0.704955279
YOL014W 	chrXV 	299592	299671	0.266869568
YOL014W 	chrXV 	299676	299772	0.568657079
YOL014W 	chrXV 	299773	299865	0.468658448
YOL014W 	chrXV 	299866	299972	0.810245811
YOL014W 	chrXV 	299973	300081	0.497394612
YOL014W 	chrXV 	300082	300181	0.527935712
YOL014W 	chrXV 	300232	300280	0.666871277
YOL013W-A 	chrXV 	301109	301227	0.605988582
YOL013W-A 	chrXV 	301257	301328	0.608132183
YOL010W 	chrXV 	307890	307965	0.612854139
YOL010W 	chrXV 	307966	308055	0.632766269
YOL010W 	chrXV 	308057	308167	0.504173147
YOL010W 	chrXV 	308170	308271	0.481873735
YOL010W 	chrXV 	308272	308365	0.622958785
YOL010W 	chrXV 	308366	308476	0.424516642
YOL010W 	chrXV 	308479	308578	0.145041831
YOL010W 	chrXV 	308579	308687	0.777187477
YOL010W 	chrXV 	308689	308794	0.494702213
YOL010W 	chrXV 	308798	308894	0.405295617
YOL010W 	chrXV 	308895	308991	0.518714263
YOL010W 	chrXV 	308993	309083	0.666419054
YOR002W 	chrXV 	329362	329456	0.785775477
YOR002W 	chrXV 	329458	329574	0.405690782
YOR002W 	chrXV 	329579	329684	0.470421818
YOR002W 	chrXV 	329689	329796	0.563568347
YOR002W 	chrXV 	329797	329897	0.42076501
YOR002W 	chrXV 	329901	329997	0.769276701
YOR002W 	chrXV 	329998	330116	0.619542982
YOR002W 	chrXV 	330117	330227	0.459188376
YOR002W 	chrXV 	330229	330335	0.387180475
YOR002W 	chrXV 	330337	330432	0.741422763
YOR002W 	chrXV 	330433	330537	0.711194398
YOR002W 	chrXV 	330539	330636	0.613978194
YOR002W 	chrXV 	330638	330755	0.677108173
YOR002W 	chrXV 	330756	330841	0.748429059
YOR002W 	chrXV 	330843	330974	0.868296428
YOR002W 	chrXV 	330975	331084	0.369471056
YOR002W 	chrXV 	331085	331173	0.817230785
YOR002W 	chrXV 	331175	331283	0.444036886
YOR002W 	chrXV 	331332	331385	0.465885255
YOR004W 	chrXV 	333540	333616	0.879510412
YOR004W 	chrXV 	333618	333725	0.678323857
YOR004W 	chrXV 	333727	333823	0.519537124
YOR004W 	chrXV 	333824	333920	0.728148676
YOR004W 	chrXV 	333922	334039	0.734159766
YOR004W 	chrXV 	334040	334126	0.522434437
YOR004W 	chrXV 	334127	334218	0.61926808
YOR004W 	chrXV 	334220	334294	0.84536571
YOR004W 	chrXV 	334295	334375	0.479333744
YOR004W 	chrXV 	334379	334480	0.759685383
YOR027W 	chrXV 	380989	381066	0.755214375
YOR027W 	chrXV 	381067	381151	0.473235909
YOR027W 	chrXV 	381156	381255	0.675754889
YOR027W 	chrXV 	381256	381347	0.794835737
YOR027W 	chrXV 	381348	381435	0.424023751
YOR027W 	chrXV 	381438	381527	0.766962142
YOR027W 	chrXV 	381528	381620	0.623319177
YOR027W 	chrXV 	381621	381705	0.543478808
YOR027W 	chrXV 	381706	381776	0.666876835
YOR027W 	chrXV 	381777	381863	0.800712355
YOR027W 	chrXV 	381864	381951	0.606720958
YOR027W 	chrXV 	381952	382050	0.490071573
YOR027W 	chrXV 	382054	382143	0.576313636
YOR027W 	chrXV 	382144	382239	0.700898091
YOR027W 	chrXV 	382242	382341	0.609720388
YOR027W 	chrXV 	382343	382435	0.797380043
YOR027W 	chrXV 	382436	382527	0.62729124
YOR027W 	chrXV 	382528	382616	0.867823128
YOR027W 	chrXV 	382617	382700	0.723469498
YOR027W 	chrXV 	382701	382778	0.569888413
YOR027W 	chrXV 	382825	382880	0.609959418
YOR039W 	chrXV 	405610	405712	0.76901166
YOR039W 	chrXV 	405719	405815	0.726103256
YOR039W 	chrXV 	405816	405933	0.609308619
YOR039W 	chrXV 	405934	406042	0.562607459
YOR039W 	chrXV 	406044	406131	0.70916126
YOR039W 	chrXV 	406132	406240	0.557094727
YOR039W 	chrXV 	406245	406362	0.361201097
YOR039W 	chrXV 	406363	406442	0.700521456
YOR039W 	chrXV 	406444	406539	0.608804336
YOR039W 	chrXV 	406540	406616	0.466299927
YOR039W 	chrXV 	406618	406723	0.715595535
YOR039W 	chrXV 	406755	406789	0.394095842
YOR043W 	chrXV 	410457	410560	0.662222046
YOR043W 	chrXV 	410561	410659	0.232895632
YOR043W 	chrXV 	410660	410766	0.550355573
YOR043W 	chrXV 	410767	410855	0.642266611
YOR043W 	chrXV 	410856	410938	0.294254975
YOR043W 	chrXV 	410939	411032	0.699592082
YOR043W 	chrXV 	411036	411160	0.350491786
YOR043W 	chrXV 	411161	411270	0.594156739
YOR043W 	chrXV 	411272	411373	0.346865973
YOR043W 	chrXV 	411375	411488	0.510723905
YOR043W 	chrXV 	411492	411573	0.762361417
YOR043W 	chrXV 	411574	411670	0.624119097
YOR043W 	chrXV 	411671	411762	0.419004426
YOR043W 	chrXV 	411765	411847	0.771856871
YOR043W 	chrXV 	411848	411932	0.758504785
YOR043W 	chrXV 	411935	412019	0.424773175
YOR043W 	chrXV 	412020	412103	0.57822441
YOR043W 	chrXV 	412105	412229	0.67622395
YOR043W 	chrXV 	412230	412342	0.465210742
YOR043W 	chrXV 	412344	412440	0.284760927
YOR045W 	chrXV 	413804	413886	0.909239905
YOR045W 	chrXV 	413887	413960	0.706301156
YOR045W 	chrXV 	413962	414084	0.633471991
YOR045W 	chrXV 	414086	414204	0.896194517
YOR045W 	chrXV 	414205	414329	0.552528988
YOR045W 	chrXV 	414340	414377	0.416249921
YOR061W 	chrXV 	441388	441474	0.683653322
YOR061W 	chrXV 	441476	441555	0.556481356
YOR061W 	chrXV 	441556	441646	0.506356727
YOR061W 	chrXV 	441647	441749	0.753712964
YOR061W 	chrXV 	441750	441835	0.810571743
YOR061W 	chrXV 	441838	441936	0.636579632
YOR061W 	chrXV 	441940	442031	0.736570395
YOR061W 	chrXV 	442033	442133	0.590165828
YOR061W 	chrXV 	442134	442229	0.488209922
YOR061W 	chrXV 	442232	442321	0.724536932
YOR061W 	chrXV 	442322	442416	0.807625919
YOR061W 	chrXV 	442417	442510	0.778522849
YOR061W 	chrXV 	442511	442606	0.838815963
YOR061W 	chrXV 	442607	442715	0.609550394
YOR063W 	chrXV 	444651	444724	0.956574049
YOR063W 	chrXV 	444725	444821	0.554413125
YOR063W 	chrXV 	444822	444929	0.733753183
YOR063W 	chrXV 	444931	445043	0.591436143
YOR063W 	chrXV 	445044	445137	0.60162004
YOR063W 	chrXV 	445138	445228	0.739866324
YOR063W 	chrXV 	445230	445334	0.810437459
YOR063W 	chrXV 	445335	445429	0.754910121
YOR063W 	chrXV 	445430	445535	0.599827639
YOR063W 	chrXV 	445536	445634	0.716889802
YOR063W 	chrXV 	445635	445729	0.389917481
YOR063W 	chrXV 	445731	445837	0.527379494
YOR063W 	chrXV 	445838	445951	0.465731402
YOR078W 	chrXV 	472674	472766	0.935054409
YOR078W 	chrXV 	472767	472863	0.466885507
YOR078W 	chrXV 	472866	472960	0.48584576
YOR078W 	chrXV 	472962	473043	0.397501923
YOR078W 	chrXV 	473046	473140	0.759604158
YOR078W 	chrXV 	473142	473228	0.820001623
YOR078W 	chrXV 	473229	473308	0.708461434
YOR078W 	chrXV 	473310	473393	0.895045475
YOR085W 	chrXV 	481978	482073	0.782238327
YOR085W 	chrXV 	482076	482154	0.409626626
YOR085W 	chrXV 	482155	482243	0.318719914
YOR085W 	chrXV 	482244	482344	0.588277645
YOR085W 	chrXV 	482345	482436	0.565973958
YOR085W 	chrXV 	482442	482525	0.322095881
YOR085W 	chrXV 	482526	482611	0.524497921
YOR085W 	chrXV 	482612	482696	0.72569049
YOR085W 	chrXV 	482697	482801	0.692612076
YOR085W 	chrXV 	482805	482908	0.503451006
YOR085W 	chrXV 	482909	483028	0.480334062
YOR085W 	chrXV 	483029	483130	0.451917854
YOR085W 	chrXV 	483153	483193	0.504410789
YOR091W 	chrXV 	493359	493444	0.856410201
YOR091W 	chrXV 	493445	493531	0.705827404
YOR091W 	chrXV 	493532	493602	0.725936099
YOR091W 	chrXV 	493604	493684	0.706079654
YOR091W 	chrXV 	493691	493793	0.407257641
