YAL049C 	chrI 	51739 	51847 	0.598858232923
YOR201C 	chrXV 	720998 	721081 	0.497028357317
YOR201C 	chrXV 	721085 	721180 	0.423910908143
YOR201C 	chrXV 	721181 	721281 	0.398684592091
YOR201C 	chrXV 	721285 	721378 	0.559048407782
YOR201C 	chrXV 	721381 	721456 	0.483098755774
YOR201C 	chrXV 	721457 	721545 	0.55752787998
YOR201C 	chrXV 	721546 	721632 	0.457638003949
YOR201C 	chrXV 	721634 	721726 	0.740203834842
YOR209C 	chrXV 	736246 	736360 	0.856790389544
YOR209C 	chrXV 	736362 	736457 	0.790137058378
YOR209C 	chrXV 	736459 	736563 	0.677622615726
YOR209C 	chrXV 	736565 	736655 	0.783699951944
YOR209C 	chrXV 	736656 	736745 	0.820791894887
YOR209C 	chrXV 	736747 	736841 	0.763085786493
YOR209C 	chrXV 	736843 	736952 	0.519154492437
YOR209C 	chrXV 	736953 	737066 	0.708223071921
YOR209C 	chrXV 	737067 	737151 	0.663742661272
YOR209C 	chrXV 	737154 	737260 	0.704904125603
YOR209C 	chrXV 	737261 	737358 	0.809148154822
YOR209C 	chrXV 	737364 	737443 	0.760571234966
YOR209C 	chrXV 	737445 	737531 	0.609811548546
YOR209C 	chrXV 	737532 	737631 	0.724053459153
YOR209C 	chrXV 	737635 	737730 	0.428051387781
YOR209C 	chrXV 	737731 	737838 	0.662316086473
YOR213C 	chrXV 	744247 	744375 	0.368012834975
YOR213C 	chrXV 	744376 	744484 	-0.0120299421469
YOR213C 	chrXV 	744485 	744567 	0.410838649437
YOR213C 	chrXV 	744569 	744649 	0.627742244435
YOR213C 	chrXV 	744652 	744744 	0.648204800285
YOR213C 	chrXV 	744747 	744861 	0.680716793856
YOR213C 	chrXV 	744862 	744965 	0.442738197148
YOR213C 	chrXV 	744968 	745075 	0.569729545451
YOR213C 	chrXV 	745076 	745156 	0.490463598667
YOR213C 	chrXV 	745157 	745245 	0.243238317215
YOR213C 	chrXV 	745246 	745369 	0.307920975055
YOR215C 	chrXV 	746407 	746535 	0.26965444509
YOR215C 	chrXV 	746539 	746665 	0.830791251962
YOR215C 	chrXV 	746666 	746752 	0.646342980524
YOR215C 	chrXV 	746758 	746839 	0.562873734211
YOR215C 	chrXV 	746840 	746926 	0.274696021103
YOR215C 	chrXV 	746930 	747021 	0.555704797584
YOR215C 	chrXV 	747024 	747108 	0.698745065929
YOR215C 	chrXV 	747109 	747201 	0.728215154061
YOR215C 	chrXV 	747204 	747291 	0.383084950219
YOR216C 	chrXV 	747478 	747571 	0.624477202563
YOR216C 	chrXV 	747577 	747667 	0.532276824616
YOR216C 	chrXV 	747671 	747761 	0.353043480728
YOR216C 	chrXV 	747766 	747849 	0.637215451999
YOR216C 	chrXV 	747850 	747933 	0.517274396283
YOR216C 	chrXV 	747934 	748012 	0.432925249483
YOR216C 	chrXV 	748013 	748103 	0.648102637226
YOR216C 	chrXV 	748105 	748189 	0.394172540485
YOR216C 	chrXV 	748192 	748270 	0.532209621656
YOR216C 	chrXV 	748271 	748362 	0.640377403501
YOR216C 	chrXV 	748363 	748439 	0.46442118351
YOR216C 	chrXV 	748440 	748521 	0.736308894056
YOR216C 	chrXV 	748523 	748611 	0.519570151086
YOR216C 	chrXV 	748612 	748692 	0.422720265759
YOR216C 	chrXV 	748693 	748777 	0.705819308864
YOR216C 	chrXV 	748778 	748873 	0.646736282059
YOR216C 	chrXV 	748874 	748960 	0.75370685088
YOR216C 	chrXV 	748983 	749035 	0.575400581825
YOR224C 	chrXV 	760710 	760790 	0.839977435815
YOR224C 	chrXV 	760791 	760889 	0.80529555558
YOR224C 	chrXV 	760890 	761002 	0.585153242165
YOR224C 	chrXV 	761003 	761084 	0.842992984969
YOR224C 	chrXV 	761085 	761176 	0.695741676179
YOR224C 	chrXV 	761178 	761273 	0.735637161802
YOR226C 	chrXV 	761494 	761604 	0.648972276932
YOR226C 	chrXV 	761606 	761690 	0.583687970789
YOR226C 	chrXV 	761691 	761787 	0.740753520029
YOR226C 	chrXV 	761789 	761887 	0.664350912296
YOR226C 	chrXV 	761888 	761985 	0.694750785559
YOR226C 	chrXV 	761986 	762063 	0.729402452328
YOR226C 	chrXV 	762064 	762144 	0.951132684853
YOR234C 	chrXV 	778542 	778630 	0.377973416318
YOR234C 	chrXV 	778632 	778733 	0.778819939382
YOR234C 	chrXV 	778735 	778830 	0.549290718286
YOR234C 	chrXV 	778831 	778927 	0.93394272985
YOR234C 	chrXV 	778930 	779033 	0.550374143492
YOR234C 	chrXV 	779035 	779123 	0.484060121822
YOR234C 	chrXV 	779125 	779211 	0.528630650484
YOR234C 	chrXV 	779212 	779326 	0.40319821096
YOR234C 	chrXV 	779327 	779427 	0.507850442571
YOR234C 	chrXV 	779428 	779516 	0.899324217155
YOR243C 	chrXV 	789903 	789995 	0.584034913215
YOR243C 	chrXV 	789998 	790076 	0.381020532832
YOR243C 	chrXV 	790077 	790193 	0.769691627141
YOR243C 	chrXV 	790195 	790299 	0.467413988794
YOR243C 	chrXV 	790300 	790398 	0.617394059053
YOR243C 	chrXV 	790399 	790485 	0.648090527953
YOR243C 	chrXV 	790490 	790587 	0.588291607986
YOR243C 	chrXV 	790589 	790698 	0.727951446847
YOR243C 	chrXV 	790699 	790796 	0.282324643869
YOR243C 	chrXV 	790798 	790911 	0.543035209259
YOR243C 	chrXV 	790913 	791006 	0.534465844832
YOR243C 	chrXV 	791007 	791103 	0.645521429599
YOR243C 	chrXV 	791104 	791207 	0.569774971127
YOR243C 	chrXV 	791210 	791331 	0.511778925467
YOR243C 	chrXV 	791335 	791446 	0.645685886246
YOR243C 	chrXV 	791453 	791552 	0.776792687951
YOR243C 	chrXV 	791554 	791643 	0.934299817846
YOR243C 	chrXV 	791644 	791722 	0.589288509024
YOR243C 	chrXV 	791724 	791810 	0.595022682128
YOR243C 	chrXV 	791811 	791908 	0.741613078106
YOR243C 	chrXV 	791910 	791984 	0.544024623356
YOR243C 	chrXV 	791988 	792083 	0.503016825951
YOR243C 	chrXV 	792087 	792184 	0.347235360572
YOR243C 	chrXV 	792187 	792272 	0.797306737822
YOR246C 	chrXV 	795726 	795831 	0.908543537099
YOR246C 	chrXV 	795833 	795929 	0.563808298829
YOR246C 	chrXV 	795930 	796056 	0.572205832276
YOR246C 	chrXV 	796057 	796158 	0.455618330843
YOR246C 	chrXV 	796159 	796254 	0.492326079825
YOR246C 	chrXV 	796255 	796358 	0.592464437983
YOR246C 	chrXV 	796359 	796459 	0.531154177968
YOR246C 	chrXV 	796461 	796561 	0.680644642513
YOR246C 	chrXV 	796564 	796648 	0.509941134998
YOR246C 	chrXV 	796649 	796782 	0.610423519147
YOR246C 	chrXV 	796820 	796883 	0.865385877947
YOR251C 	chrXV 	802455 	802571 	0.802822380038
YOR251C 	chrXV 	802576 	802685 	0.539820762195
YOR251C 	chrXV 	802686 	802784 	0.587340005227
YOR251C 	chrXV 	802785 	802871 	0.611337616949
YOR251C 	chrXV 	802873 	802975 	0.629603841054
YOR251C 	chrXV 	802977 	803071 	0.52402461014
YOR251C 	chrXV 	803072 	803179 	0.702158847091
YOR251C 	chrXV 	803187 	803277 	0.779128268755
YOR251C 	chrXV 	803278 	803371 	0.61781122558
YOR251C 	chrXV 	803376 	803481 	0.753955222533
YOR254C 	chrXV 	804943 	805042 	0.797854759417
YOR254C 	chrXV 	805043 	805138 	0.418585026025
YOR254C 	chrXV 	805139 	805247 	0.656938629689
YOR254C 	chrXV 	805248 	805351 	0.817449050207
YOR254C 	chrXV 	805352 	805438 	0.739219021916
YOR254C 	chrXV 	805439 	805537 	0.799550553361
YOR254C 	chrXV 	805539 	805625 	0.658401208488
YOR254C 	chrXV 	805626 	805711 	0.663317543481
YOR254C 	chrXV 	805712 	805797 	0.588891146695
YOR254C 	chrXV 	805798 	805899 	0.659801318955
YOR254C 	chrXV 	805901 	805996 	0.698206061203
YOR254C 	chrXV 	805999 	806105 	0.528044848372
YOR254C 	chrXV 	806106 	806205 	0.736094138456
YOR254C 	chrXV 	806207 	806304 	0.754224065736
YOR254C 	chrXV 	806307 	806425 	0.250627057883
YOR254C 	chrXV 	806429 	806527 	0.733046314107
YOR254C 	chrXV 	806528 	806614 	0.670724704975
YOR254C 	chrXV 	806615 	806714 	0.523709946983
YOR254C 	chrXV 	806719 	806816 	0.742272128986
YOR254C 	chrXV 	806819 	806925 	0.688431138772
YOR254C 	chrXV 	806926 	807031 	0.690944348087
YOR259C 	chrXV 	812192 	812298 	0.313842810129
YOR259C 	chrXV 	812299 	812402 	0.892264302877
YOR259C 	chrXV 	812403 	812486 	0.807388027059
YOR259C 	chrXV 	812490 	812601 	0.341296149839
YOR259C 	chrXV 	812602 	812685 	0.849406756444
YOR259C 	chrXV 	812689 	812799 	0.622605165574
YOR259C 	chrXV 	812802 	812905 	0.573728025158
YOR259C 	chrXV 	812906 	813024 	0.779016286687
YOR259C 	chrXV 	813025 	813118 	0.648006456296
YOR259C 	chrXV 	813120 	813230 	0.347090289381
YOR259C 	chrXV 	813231 	813336 	0.535979158662
YOR259C 	chrXV 	813337 	813434 	0.651197513958
YOR259C 	chrXV 	813437 	813523 	0.691401789832
YOR259C 	chrXV 	813525 	813611 	0.781791530715
YOR259C 	chrXV 	813612 	813680 	0.727802006104
YOR259C 	chrXV 	813714 	813755 	0.933563046526
YOR261C 	chrXV 	815919 	816002 	0.812318065657
YOR261C 	chrXV 	816003 	816081 	0.542064317665
YOR261C 	chrXV 	816085 	816180 	0.888134530567
YOR261C 	chrXV 	816181 	816271 	0.333537697144
YOR261C 	chrXV 	816273 	816356 	0.703256289273
YOR261C 	chrXV 	816357 	816460 	0.606585927364
YOR261C 	chrXV 	816465 	816569 	0.428862255001
YOR261C 	chrXV 	816572 	816669 	0.728423177191
YOR261C 	chrXV 	816670 	816762 	0.816811521046
YOR261C 	chrXV 	816768 	816858 	0.888524474584
YOR261C 	chrXV 	816859 	816950 	0.602103946085
YOR261C 	chrXV 	817008 	817054 	0.969046408615
YOR270C 	chrXV 	827871 	827993 	0.775349511703
YOR270C 	chrXV 	827996 	828090 	0.541627627257
YOR270C 	chrXV 	828091 	828202 	0.834656592676
YOR270C 	chrXV 	828203 	828346 	0.665295068325
YOR270C 	chrXV 	828347 	828466 	0.57687006909
YOR270C 	chrXV 	828468 	828568 	0.839339694262
YOR270C 	chrXV 	828569 	828680 	0.784976360067
YOR270C 	chrXV 	828681 	828776 	0.808351994379
YOR270C 	chrXV 	828784 	828915 	0.573327911096
YOR270C 	chrXV 	828919 	829030 	0.664548963143
YOR270C 	chrXV 	829031 	829135 	0.355378503024
YOR270C 	chrXV 	829136 	829241 	0.609206768905
YOR270C 	chrXV 	829243 	829359 	0.741328772298
YOR270C 	chrXV 	829361 	829450 	0.692011022946
YOR270C 	chrXV 	829451 	829549 	0.712908255784
YOR270C 	chrXV 	829550 	829659 	0.580431274444
YOR270C 	chrXV 	829660 	829750 	0.686911198316
YOR270C 	chrXV 	829755 	829851 	0.564330308076
YOR270C 	chrXV 	829852 	829946 	0.697263389876
YOR270C 	chrXV 	829950 	830053 	0.713561974215
YOR270C 	chrXV 	830059 	830167 	0.542195086343
YOR270C 	chrXV 	830168 	830267 	0.568359486434
YOR270C 	chrXV 	830268 	830366 	0.74213587412
YOR270C 	chrXV 	830368 	830475 	0.420159675469
YOR270C 	chrXV 	830479 	830577 	0.624279523453
YOR270C 	chrXV 	830578 	830666 	0.768556703746
YOR270C 	chrXV 	830723 	830759 	0.686973930534
YOR271C 	chrXV 	830912 	831022 	0.478503054876
YOR271C 	chrXV 	831023 	831121 	0.875912445572
YOR271C 	chrXV 	831123 	831205 	0.758537791806
YOR271C 	chrXV 	831208 	831316 	0.643519119579
YOR271C 	chrXV 	831317 	831427 	0.72274287977
YOR271C 	chrXV 	831428 	831537 	0.611491736135
YOR271C 	chrXV 	831538 	831636 	0.783850505138
YOR271C 	chrXV 	831637 	831745 	0.693524355861
YOR271C 	chrXV 	831747 	831833 	0.61910829519
YOR271C 	chrXV 	831834 	831927 	0.673954436096
YOR271C 	chrXV 	831928 	832025 	0.498103823898
YOR271C 	chrXV 	832034 	832069 	0.646715055135
YOR281C 	chrXV 	846199 	846304 	0.720393523486
YOR281C 	chrXV 	846308 	846406 	0.677451612836
YOR281C 	chrXV 	846407 	846511 	0.463459349653
YOR281C 	chrXV 	846512 	846598 	0.699483053947
YOR281C 	chrXV 	846599 	846685 	0.676374282407
YOR281C 	chrXV 	846687 	846783 	0.254844657982
YOR281C 	chrXV 	846786 	846871 	0.64527082851
YOR281C 	chrXV 	846872 	846966 	0.750363894809
YOR281C 	chrXV 	846968 	847045 	0.750690931999
YOR281C 	chrXV 	847052 	847145 	0.686105845762
YOR287C 	chrXV 	850881 	850974 	0.775400439633
YOR287C 	chrXV 	850981 	851072 	0.307052906718
YOR287C 	chrXV 	851075 	851154 	0.344877885537
YOR287C 	chrXV 	851155 	851233 	0.443630061609
YOR287C 	chrXV 	851234 	851320 	0.62741531332
YOR287C 	chrXV 	851322 	851414 	0.420174382578
YOR287C 	chrXV 	851415 	851485 	0.643528781437
YOR287C 	chrXV 	851486 	851588 	0.848856634918
YOR287C 	chrXV 	851590 	851663 	0.59418096163
YOR287C 	chrXV 	851664 	851761 	0.426411974162
YOR287C 	chrXV 	851763 	851854 	0.6684948285
YOR298C-A 	chrXV 	877007 	877157 	0.742739775086
YOR298C-A 	chrXV 	877158 	877265 	0.63285835158
YOR298C-A 	chrXV 	877266 	877362 	0.814251012539
YOR298C-A 	chrXV 	877363 	877446 	0.718356773979
YOR298C-A 	chrXV 	877447 	877535 	0.684597697852
YOR298C-A 	chrXV 	877536 	877642 	0.624130237565
YOR298C-A 	chrXV 	877643 	877725 	0.673005335155
YOR298C-A 	chrXV 	877746 	877837 	0.368109970033
YOR309C 	chrXV 	896601 	896722 	0.530291423048
YOR309C 	chrXV 	896723 	896827 	0.633825635192
YOR309C 	chrXV 	896829 	896903 	0.732079626537
YOR309C 	chrXV 	896904 	896985 	0.866719260041
YOR309C 	chrXV 	896986 	897075 	0.620556408266
YOR309C 	chrXV 	897076 	897173 	0.509504802366
YOR309C 	chrXV 	897174 	897283 	0.649208442149
YOR309C 	chrXV 	897285 	897380 	0.73400350212
YOR309C 	chrXV 	897384 	897480 	0.490119650223
YOR309C 	chrXV 	897492 	897584 	0.704573215805
YOR309C 	chrXV 	897588 	897675 	0.747624149932
YOR309C 	chrXV 	897676 	897781 	0.734509463833
YOR309C 	chrXV 	897785 	897891 	0.851049725884
YOR309C 	chrXV 	897894 	897998 	0.6927308238
YOR309C 	chrXV 	898000 	898107 	0.680793092161
YOR309C 	chrXV 	898108 	898194 	0.681529814075
YOR309C 	chrXV 	898195 	898287 	0.579693834874
YOR309C 	chrXV 	898288 	898376 	0.855112369387
YOR311C 	chrXV 	898871 	898961 	0.748165051403
YOR311C 	chrXV 	898969 	899068 	0.460151539111
YOR311C 	chrXV 	899069 	899196 	0.652205135744
YOR311C 	chrXV 	899197 	899290 	0.592494567561
YOR311C 	chrXV 	899292 	899390 	0.470935092686
YOR311C 	chrXV 	899392 	899513 	0.758787958345
YOR311C 	chrXV 	899514 	899632 	0.494743984737
YOR311C 	chrXV 	899633 	899742 	0.56960463293
YOR311C 	chrXV 	899744 	899828 	0.645898014472
YOR311C 	chrXV 	899831 	899912 	0.419063804762
YOR311C 	chrXV 	899918 	899972 	0.79182169242
YOR312C 	chrXV 	900183 	900281 	0.76281872491
YOR312C 	chrXV 	900282 	900357 	0.822485567728
YOR312C 	chrXV 	900359 	900473 	0.897473204746
YOR312C 	chrXV 	900475 	900564 	0.874900692161
YOR312C 	chrXV 	900566 	900671 	0.746926362033
YOR312C 	chrXV 	900674 	900769 	0.691815531002
YOR312C 	chrXV 	900773 	900878 	0.377053287306
YOR312C 	chrXV 	900880 	900973 	0.463420424036
YOR312C 	chrXV 	900977 	901072 	0.541881304062
YOR312C 	chrXV 	901074 	901179 	0.396649612083
YOR312C 	chrXV 	901203 	901269 	0.797428468762
YOR320C 	chrXV 	913471 	913582 	0.62249262025
YOR320C 	chrXV 	913587 	913687 	0.557524004533
YOR320C 	chrXV 	913689 	913789 	0.201164313211
YOR320C 	chrXV 	913790 	913895 	0.39263556529
YOR320C 	chrXV 	913896 	913991 	0.601443629899
YOR320C 	chrXV 	913996 	914086 	0.51618185494
YOR320C 	chrXV 	914089 	914202 	0.603135045342
YOR320C 	chrXV 	914204 	914305 	0.380884527189
YOR320C 	chrXV 	914311 	914382 	0.542533333439
YOR320C 	chrXV 	914384 	914482 	0.704158456716
YOR320C 	chrXV 	914483 	914574 	0.720502662061
YOR320C 	chrXV 	914575 	914673 	0.575183309465
YOR320C 	chrXV 	914674 	914762 	0.479578337966
YOR320C 	chrXV 	914764 	914872 	0.613993582492
YOR320C 	chrXV 	914874 	914954 	0.57950761486
YOR320C 	chrXV 	914955 	915068 	0.589807880893
YOR320C 	chrXV 	915070 	915163 	0.57596782132
YOR323C 	chrXV 	921415 	921518 	0.733897231825
YOR323C 	chrXV 	921520 	921631 	0.747916281289
YOR323C 	chrXV 	921632 	921755 	0.275717947678
YOR323C 	chrXV 	921756 	921850 	0.501768791574
YOR323C 	chrXV 	921851 	921957 	0.78137982514
YOR323C 	chrXV 	921958 	922048 	0.817859880026
YOR323C 	chrXV 	922051 	922151 	0.753221156229
YOR323C 	chrXV 	922152 	922256 	0.323878143183
YOR323C 	chrXV 	922259 	922360 	0.775379369029
YOR323C 	chrXV 	922361 	922458 	0.655822893177
YOR323C 	chrXV 	922466 	922574 	0.555219752136
YOR323C 	chrXV 	922575 	922682 	0.555707803195
YOR323C 	chrXV 	922687 	922784 	0.828210778904
YOR323C 	chrXV 	922785 	922871 	0.549627090093
YOR323C 	chrXV 	922908 	922942 	0.863356641343
YOR327C 	chrXV 	930607 	930696 	0.72036661527
YOR327C 	chrXV 	930698 	930810 	0.735801649846
YOR327C 	chrXV 	930811 	930900 	0.618065519283
YOR327C 	chrXV 	930904 	931001 	0.668579186266
YOR327C 	chrXV 	931002 	931082 	0.678874753643
YOR327C 	chrXV 	931083 	931165 	0.780014960126
YOR335C 	chrXV 	946119 	946235 	0.294494368227
YOR335C 	chrXV 	946236 	946355 	0.536203806499
YOR335C 	chrXV 	946356 	946471 	0.38078292563
YOR335C 	chrXV 	946474 	946556 	0.767411135948
YOR335C 	chrXV 	946560 	946637 	0.74975425917
YOR335C 	chrXV 	946638 	946723 	0.76071986409
YOR335C 	chrXV 	946724 	946828 	0.597902417792
YOR335C 	chrXV 	946829 	946933 	0.605057872505
YOR335C 	chrXV 	946934 	947042 	0.744004444037
YOR335C 	chrXV 	947044 	947146 	0.752113861944
YOR335C 	chrXV 	947149 	947248 	0.785961593511
YOR335C 	chrXV 	947249 	947347 	0.840821101548
YOR335C 	chrXV 	947350 	947476 	0.756100974251
YOR335C 	chrXV 	947477 	947575 	0.687653982152
YOR335C 	chrXV 	947576 	947668 	0.557657234753
YOR335C 	chrXV 	947670 	947755 	0.603625885264
YOR335C 	chrXV 	947758 	947861 	0.262354696229
YOR335C 	chrXV 	947865 	947970 	0.413207327628
YOR335C 	chrXV 	947972 	948070 	0.701858889833
YOR335C 	chrXV 	948071 	948171 	0.631727896196
YOR335C 	chrXV 	948172 	948279 	0.629597076053
YOR335C 	chrXV 	948280 	948389 	0.631091369505
YOR335C 	chrXV 	948390 	948501 	0.696950299198
YOR335C 	chrXV 	948503 	948607 	0.751202443578
YOR335C 	chrXV 	948609 	948714 	0.631941998317
YOR335C 	chrXV 	948717 	948835 	0.585504494362
YOR335C 	chrXV 	948837 	948928 	0.782190708627
YOR335C 	chrXV 	948929 	949027 	0.618754067383
YOR335C 	chrXV 	949028 	949112 	0.686479797959
YOR335C 	chrXV 	949113 	949199 	0.548569243046
YOR340C 	chrXV 	959047 	959134 	0.849869405177
YOR340C 	chrXV 	959135 	959228 	0.871892444393
YOR340C 	chrXV 	959229 	959311 	0.659332414738
YOR340C 	chrXV 	959313 	959398 	0.644875644636
YOR340C 	chrXV 	959399 	959503 	0.701789709979
YOR340C 	chrXV 	959507 	959609 	0.623185666694
YOR340C 	chrXV 	959611 	959701 	0.552221159987
YOR340C 	chrXV 	959702 	959812 	0.831610706208
YOR340C 	chrXV 	959814 	959892 	0.754805125635
YOR340C 	chrXV 	959894 	960003 	0.702012154112
YOR340C 	chrXV 	960004 	960103 	0.821948626314
YOR340C 	chrXV 	960104 	960173 	0.524262221844
YOR340C 	chrXV 	960197 	960248 	0.680439541882
YOR342C 	chrXV 	966511 	966592 	0.407754183399
YOR342C 	chrXV 	966594 	966669 	0.649180360132
YOR342C 	chrXV 	966672 	966745 	0.519126066553
YOR342C 	chrXV 	966746 	966826 	0.699844433824
YOR342C 	chrXV 	966831 	966923 	0.530890961832
YOR342C 	chrXV 	966926 	967019 	0.718408639917
YOR342C 	chrXV 	967020 	967103 	0.464319705617
YOR342C 	chrXV 	967106 	967194 	0.568791448189
YOR342C 	chrXV 	967195 	967278 	0.688712263329
YOR342C 	chrXV 	967279 	967375 	0.433642528688
YOR342C 	chrXV 	967377 	967460 	0.317448467834
YOR342C 	chrXV 	967462 	967552 	0.637775660237
YOR342C 	chrXV 	967554 	967649 	0.386528382147
YOR342C 	chrXV 	967683 	967737 	0.513040629816
YOR344C 	chrXV 	976608 	976703 	0.303249108566
YOR344C 	chrXV 	976704 	976785 	0.605987099957
YOR344C 	chrXV 	976787 	976869 	0.625565033689
YOR344C 	chrXV 	976871 	976974 	0.721085647786
YOR344C 	chrXV 	976975 	977036 	0.900808262026
YOR344C 	chrXV 	977037 	977105 	0.497341849239
YOR344C 	chrXV 	977109 	977200 	0.529162219184
YOR344C 	chrXV 	977201 	977283 	0.537712469753
YOR344C 	chrXV 	977285 	977366 	0.720208253981
YOR344C 	chrXV 	977369 	977456 	0.5793888303
YOR344C 	chrXV 	977457 	977525 	0.492561591179
YOR344C 	chrXV 	977526 	977602 	0.567330915374
YOR344C 	chrXV 	977603 	977688 	0.633423004922
YOR344C 	chrXV 	977689 	977789 	0.718154645209
YOR344C 	chrXV 	977790 	977876 	0.48600791289
YOR344C 	chrXV 	977878 	977968 	0.762453335828
YOR344C 	chrXV 	977971 	978071 	0.116226713707
YOR344C 	chrXV 	978072 	978164 	0.0910105328023
YOR344C 	chrXV 	978165 	978290 	0.785841928809
YOR357C 	chrXV 	1009128 	1009207 	0.65272318871
YOR357C 	chrXV 	1009208 	1009316 	0.538960760729
YOR357C 	chrXV 	1009317 	1009413 	0.659460294514
YOR357C 	chrXV 	1009416 	1009512 	0.588765491479
YOR357C 	chrXV 	1009513 	1009609 	0.601553288432
YOR357C 	chrXV 	1009610 	1009704 	0.393734316072
YOR357C 	chrXV 	1009707 	1009747 	0.805571434584
YOR360C 	chrXV 	1013136 	1013236 	0.714816893156
YOR360C 	chrXV 	1013237 	1013314 	0.385044211206
YOR360C 	chrXV 	1013317 	1013406 	0.662586853708
YOR360C 	chrXV 	1013408 	1013506 	0.569607640285
YOR360C 	chrXV 	1013507 	1013600 	0.636027871849
YOR360C 	chrXV 	1013601 	1013685 	0.754837256038
YOR360C 	chrXV 	1013687 	1013788 	0.715862433925
YOR360C 	chrXV 	1013789 	1013888 	0.687837612046
YOR360C 	chrXV 	1013889 	1013993 	0.664909806807
YOR360C 	chrXV 	1013995 	1014086 	0.570179559944
YOR360C 	chrXV 	1014087 	1014193 	0.5060212435
YOR360C 	chrXV 	1014194 	1014292 	0.505197795343
YOR360C 	chrXV 	1014293 	1014380 	0.701878436069
YOR360C 	chrXV 	1014383 	1014469 	0.484967374353
YOR360C 	chrXV 	1014471 	1014567 	0.800522952454
YOR360C 	chrXV 	1014568 	1014671 	0.468089248029
YOR360C 	chrXV 	1014672 	1014780 	0.543254852087
YOR360C 	chrXV 	1014782 	1014876 	0.48547973877
YOR360C 	chrXV 	1014878 	1015006 	0.487366698378
YOR361C 	chrXV 	1015223 	1015321 	0.957521216103
YOR361C 	chrXV 	1015322 	1015414 	0.752044677487
YOR361C 	chrXV 	1015415 	1015498 	0.77799405487
YOR361C 	chrXV 	1015500 	1015588 	0.804565294532
YOR361C 	chrXV 	1015590 	1015684 	0.737213375047
YOR361C 	chrXV 	1015685 	1015788 	0.613621971878
YOR361C 	chrXV 	1015789 	1015891 	0.519662485255
YOR361C 	chrXV 	1015892 	1016005 	0.582707546576
YOR361C 	chrXV 	1016011 	1016091 	0.785190455348
YOR361C 	chrXV 	1016092 	1016195 	0.58902043253
YOR361C 	chrXV 	1016199 	1016293 	0.512141034806
YOR361C 	chrXV 	1016294 	1016384 	0.511241452534
YOR361C 	chrXV 	1016388 	1016493 	0.5946898816
YOR361C 	chrXV 	1016494 	1016600 	0.458345810825
YOR361C 	chrXV 	1016603 	1016718 	0.729336429063
YOR361C 	chrXV 	1016719 	1016803 	0.761316505
YOR361C 	chrXV 	1016806 	1016903 	0.825428050645
YOR361C 	chrXV 	1016905 	1017012 	0.691433134897
YOR361C 	chrXV 	1017020 	1017119 	0.824209309539
YOR361C 	chrXV 	1017121 	1017224 	0.47703616965
YOR361C 	chrXV 	1017226 	1017327 	0.505245432483
YOR361C 	chrXV 	1017328 	1017431 	0.355451499136
YOR361C 	chrXV 	1017432 	1017523 	0.56696821958
YOR361C 	chrXV 	1017535 	1017569 	0.866973661266
YOR362C 	chrXV 	1017719 	1017807 	0.927868837443
YOR362C 	chrXV 	1017809 	1017900 	0.716255413419
YOR362C 	chrXV 	1017902 	1017989 	0.791716407424
YOR362C 	chrXV 	1017990 	1018086 	0.805773352166
YOR362C 	chrXV 	1018096 	1018190 	0.617730854597
YOR362C 	chrXV 	1018191 	1018297 	0.475521288843
YOR362C 	chrXV 	1018298 	1018406 	0.490618766652
YOR362C 	chrXV 	1018407 	1018508 	0.712100139446
YOR362C 	chrXV 	1018509 	1018604 	0.817040708405
YOR362C 	chrXV 	1018607 	1018697 	0.70928192603
YOR362C 	chrXV 	1018698 	1018792 	0.866984397537
YOR369C 	chrXV 	1028087 	1028195 	0.948841996735
YOR369C 	chrXV 	1028196 	1028302 	0.146734507736
YOR369C 	chrXV 	1028303 	1028415 	0.615568809581
YOR369C 	chrXV 	1028416 	1028547 	0.433286652471
YOR369C 	chrXV 	1028549 	1028646 	0.769028492896
YOR369C 	chrXV 	1028655 	1028701 	0.913550448159
YOR370C 	chrXV 	1029016 	1029115 	0.187550616544
YOR370C 	chrXV 	1029116 	1029233 	0.755789553719
YOR370C 	chrXV 	1029235 	1029345 	0.704106936147
YOR370C 	chrXV 	1029347 	1029443 	0.727424461678
YOR370C 	chrXV 	1029444 	1029533 	0.770098580757
YOR370C 	chrXV 	1029537 	1029636 	0.629578613538
YOR370C 	chrXV 	1029642 	1029739 	0.54968104511
YOR370C 	chrXV 	1029740 	1029840 	0.506924722822
YOR370C 	chrXV 	1029845 	1029948 	0.769994318637
YOR370C 	chrXV 	1029949 	1030033 	0.582010082411
YOR370C 	chrXV 	1030036 	1030130 	0.827598806899
YOR370C 	chrXV 	1030135 	1030235 	0.428783323193
YOR370C 	chrXV 	1030236 	1030340 	0.741585921812
YOR370C 	chrXV 	1030342 	1030422 	0.827665972233
YOR370C 	chrXV 	1030423 	1030497 	0.671158229743
YOR370C 	chrXV 	1030498 	1030590 	0.490712893849
YOR370C 	chrXV 	1030591 	1030701 	0.586979319186
YOR370C 	chrXV 	1030702 	1030791 	0.694766901235
YOR370C 	chrXV 	1030796 	1030905 	0.524975834057
YOR370C 	chrXV 	1030906 	1030998 	0.409112412185
YOR370C 	chrXV 	1030999 	1031093 	0.506288666684
YOR370C 	chrXV 	1031097 	1031179 	0.646838729684
YOR370C 	chrXV 	1031180 	1031279 	0.577547847378
